ID,API-Type,API-Name,HTTP Method,URI,Decription+Parameters,AmorphousURI,TidyURI,Comment,NonStandardURI,StandarURI,Comment,CRUDyURI,VerblessURI,Comment,UnversionedURI,VersionedURI,Comment,PluralisedNodes,SingularNodes,Comment,NonDescriptiveURI,DescriptiveURI,Comment,ContextlessResource,ContextualResouce,Comment,NonHierarchicalNodes,HierarchicalNodes,Comment,LessCohisiveDoc,CohisiveDoc,Comment,InconsistantDoc,ConsistantDoc,Comment,Type(Public/Private/Partner)
1289,GraphQL,GitHub,POST,/revertPullRequest,"Create a pull request that reverts the changes from a merged pull request.  clientMutationId: A unique identifier for the client performing the mutation., pullRequest: The pull request that was reverted., revertPullRequest: The new pull request that reverts the input pull request.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1290,GraphQL,GitHub,POST,/revokeEnterpriseOrganizationsMigratorRole,"Revoke the migrator role to a user for all organizations under an enterprise account.  clientMutationId: A unique identifier for the client performing the mutation., organizations: The organizations that had the migrator role revoked for the given user.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between enterprise and organizations. 0 hierarchical relations were detected out of 255,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1291,GraphQL,GitHub,POST,/revokeMigratorRole,"Revoke the migrator role from a user or a team.  clientMutationId: A unique identifier for the client performing the mutation., success: Did the operation succeed?.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1292,GraphQL,GitHub,POST,/setEnterpriseIdentityProvider,"Creates or updates the identity provider for an enterprise.  clientMutationId: A unique identifier for the client performing the mutation., identityProvider: The identity provider for the enterprise.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1293,GraphQL,GitHub,POST,/setOrganizationInteractionLimit,"Set an organization level interaction limit for an organization's public repositories.  clientMutationId: A unique identifier for the client performing the mutation., organization: The organization that the interaction limit was set for.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1294,GraphQL,GitHub,POST,/setRepositoryInteractionLimit,"Sets an interaction limit setting for a repository.  clientMutationId: A unique identifier for the client performing the mutation., repository: The repository that the interaction limit was set for.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1295,GraphQL,GitHub,POST,/setUserInteractionLimit,"Set a user level interaction limit for an user's public repositories.  clientMutationId: A unique identifier for the client performing the mutation., user: The user that the interaction limit was set for.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1296,GraphQL,GitHub,POST,/startOrganizationMigration,"Starts a GitHub Enterprise Importer organization migration.  clientMutationId: A unique identifier for the client performing the mutation., orgMigration: The new organization migration.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between start and organization. 0 hierarchical relations were detected out of 255,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1297,GraphQL,GitHub,POST,/startRepositoryMigration,"Starts a GitHub Enterprise Importer (GEI) repository migration.  clientMutationId: A unique identifier for the client performing the mutation., repositoryMigration: The new repository migration.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1298,GraphQL,GitHub,POST,/submitPullRequestReview,"Submits a pending pull request review.  clientMutationId: A unique identifier for the client performing the mutation., pullRequestReview: The submitted pull request review.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1299,GraphQL,GitHub,POST,/transferEnterpriseOrganization,"Transfer an organization from one enterprise to another enterprise.  clientMutationId: A unique identifier for the client performing the mutation., organization: The organization for which a transfer was initiated.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between enterprise and organization. 0 hierarchical relations were detected out of 255,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1300,GraphQL,GitHub,POST,/transferIssue,"Transfer an issue to a different repository.  clientMutationId: A unique identifier for the client performing the mutation., issue: The issue that was transferred.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between transfer and issue. 0 hierarchical relations were detected out of 255,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1301,GraphQL,GitHub,POST,/unarchiveProjectV2Item,"Unarchives a ProjectV2Item.  clientMutationId: A unique identifier for the client performing the mutation., item: The item unarchived from the project.",1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1302,GraphQL,GitHub,POST,/unarchiveRepository,"Unarchives a repository.  clientMutationId: A unique identifier for the client performing the mutation., repository: The repository that was unarchived.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1303,GraphQL,GitHub,POST,/unfollowOrganization,"Unfollow an organization.  clientMutationId: A unique identifier for the client performing the mutation., organization: The organization that was unfollowed.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1304,GraphQL,GitHub,POST,/unfollowUser,"Unfollow a user.  clientMutationId: A unique identifier for the client performing the mutation., user: The user that was unfollowed.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1305,GraphQL,GitHub,POST,/unlinkProjectV2FromRepository,"Unlinks a project from a repository.  clientMutationId: A unique identifier for the client performing the mutation., repository: The repository the project is no longer linked to.",1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1306,GraphQL,GitHub,POST,/unlinkProjectV2FromTeam,"Unlinks a project to a team.  clientMutationId: A unique identifier for the client performing the mutation., team: The team the project is unlinked from.",1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1307,GraphQL,GitHub,POST,/unlinkRepositoryFromProject,"Deletes a repository link from a project.  clientMutationId: A unique identifier for the client performing the mutation., project: The linked Project., repository: The linked Repository.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1308,GraphQL,GitHub,POST,/unlockLockable,"Unlock a lockable object.  actor: Identifies the actor who performed the event., clientMutationId: A unique identifier for the client performing the mutation., unlockedRecord: The item that was unlocked.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],1,0,Non-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1309,GraphQL,GitHub,POST,/unmarkDiscussionCommentAsAnswer,"Unmark a discussion comment as the chosen answer for discussions in an answerable category.  clientMutationId: A unique identifier for the client performing the mutation., discussion: The discussion that includes the comment.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1310,GraphQL,GitHub,POST,/unmarkFileAsViewed,"Unmark a pull request file as viewed.  clientMutationId: A unique identifier for the client performing the mutation., pullRequest: The updated pull request.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1311,GraphQL,GitHub,POST,/unmarkIssueAsDuplicate,"Unmark an issue as a duplicate of another issue.  clientMutationId: A unique identifier for the client performing the mutation., duplicate: The issue or pull request that was marked as a duplicate.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1312,GraphQL,GitHub,POST,/unmarkProjectV2AsTemplate,"Unmark a project as a template.  clientMutationId: A unique identifier for the client performing the mutation., projectV2: The project.",1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1313,GraphQL,GitHub,POST,/unminimizeComment,"Unminimizes a comment on an Issue, Commit, Pull Request, or Gist.  clientMutationId: A unique identifier for the client performing the mutation., unminimizedComment: The comment that was unminimized.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1314,GraphQL,GitHub,POST,/unpinIssue,"Unpin a pinned issue from a repository.  clientMutationId: A unique identifier for the client performing the mutation., issue: The issue that was unpinned.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1315,GraphQL,GitHub,POST,/unresolveReviewThread,"Marks a review thread as unresolved.  clientMutationId: A unique identifier for the client performing the mutation., thread: The thread to resolve.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1316,GraphQL,GitHub,POST,/unsubscribeFromNotifications,"Unsubscribes from notifications.  clientMutationId: A unique identifier for the client performing the mutation., success: Did the operation succeed?.",0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Pluralized last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1317,GraphQL,GitHub,POST,/updateBranchProtectionRule,"Update a branch protection rule.  branchProtectionRule: The newly created BranchProtectionRule., clientMutationId: A unique identifier for the client performing the mutation.",0,1,,0,1,,1,0,[update found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
